Id;ZipCode;Name;Lat;Long
459;2616;Keszeg;47,8333;19,25
460;2617;Alsópetény;47,8833;19,25
461;2618;Nézsa;47,85;19,3
462;2619;Legénd;47,8833;19,3167
463;2621;Verőce;47,8333;19,0333
464;2623;Kismaros;47,8333;19,0333
465;2624;Szokolya;47,8667;19,0167
466;2625;Kóspallag;47,8833;18,9333
467;2626;Nagymaros;47,7833;18,9667
468;2627;Zebegény;47,8;18,9167
469;2628;Szob;47,8167;18,8667
470;2629;Márianosztra;47,8667;18,8833
471;2631;Ipolydamásd;47,85;18,8333
472;2632;Letkés;47,8833;18,7833
473;2633;Ipolytölgyes;47,9167;18,7833
474;2634;Nagybörzsöny;47,9333;18,8333
475;2635;Vámosmikola;47,9833;18,7833
476;2636;Tésa;48,0333;18,85
477;2637;Perőcsény;48;18,8667
478;2638;Kemence;48,0167;18,9
479;2639;Bernecebaráti;48,0333;18,9167
480;2640;Szendehely;47,85;19,1167
481;2641;Berkenye;47,8833;19,0833
482;2642;Nógrád;47,9167;19,05
483;2643;Diósjenő;47,95;19,05
484;2644;Borsosberény;47,9667;19,1167
485;2645;Nagyoroszi;48;19,1
486;2646;Drégelypalánk;48,05;19,05
487;2647;Hont;48,05;19
488;2648;Patak;48,0333;19,15
489;2649;Dejtár;48,0333;19,1667
490;2651;Rétság;47,9333;19,1333
491;2652;Tereske;47,95;19,2
492;2653;Bánk;47,9333;19,1833
493;2654;Romhány;47,9333;19,2667
494;2655;Kétbodony;47,9333;19,2667
495;2655;Kisecset;47,9333;19,3167
496;2655;Szente;47,9667;19,2833
497;2656;Szátok;47,95;19,2333
498;2657;Tolmács;47,9333;19,1333
499;2658;Horpács;48;19,1333
500;2658;Pusztaberki;47,9667;19,1667
501;2659;Érsekvadkert;48;19,2
502;2660;Balassagyarmat;48,0833;19,3
503;2661;Balassagyarmat;48,0833;19,3
504;2662;Balassagyarmat;48,0833;19,3
505;2668;Patvarc;48,0667;19,35
506;2669;Ipolyvece;48,0667;19,1167
507;2671;Őrhalom;48,0833;19,4167
508;2672;Hugyag;48,0833;19,4333
509;2673;Csitár;48,05;19,4333
510;2675;Iliny;48,0333;19,4333
511;2675;Nógrádmarcal;48,0333;19,4
512;2676;Cserhátsurány;47,9833;19,4333
513;2677;Herencsény;47,9833;19,4833
514;2678;Csesztve;48,0167;19,2833
515;2681;Galgagyörk;47,7333;19,3833
516;2682;Püspökhatvan;47,7667;19,3667
517;2683;Acsa;47,8;19,3833
518;2685;Nógrádsáp;47,8333;19,35
519;2686;Galgaguta;47,85;19,4
520;2687;Bercel;47,8667;19,4167
521;2688;Vanyarc;47,8333;19,45
522;2691;Nógrádkövesd;47,8667;19,3833
523;2692;Szécsénke;47,9;19,3333
524;2693;Becske;47,9167;19,3833
525;2694;Magyarnándor;47,9667;19,35
526;2694;Debercsény;47,9667;19,3167
527;2694;Cserháthaláp;47,9833;19,3667
528;2696;Terény;47,95;19,45
529;2697;Szanda;47,9333;19,45
530;2698;Mohora;47,9833;19,3333
531;2699;Szügy;48,0333;19,3333
532;2700;Cegléd;47,1667;19,8
533;2701;Cegléd;47,1667;19,8
534;2702;Cegléd;47,1667;19,8
535;2703;Cegléd;47,1667;19,8
536;2704;Cegléd;47,1667;19,8
537;2711;Tápiószentmárton;47,3333;19,75
538;2712;Nyársapát;47,1;19,8
539;2713;Csemő;47,1167;19,7
540;2721;Pilis;47,2833;19,55
541;2723;Nyáregyháza;47,25;19,5
542;2724;Újlengyel;47,2167;19,45
543;2730;Albertirsa;47,25;19,6167
544;2735;Dánszentmiklós;47,2167;19,55
545;2736;Mikebuda;47,1667;19,6333
546;2737;Ceglédbercel;47,2167;19,6833
547;2738;Ceglédbercel;47,2167;19,6833
548;2740;Abony;47,1833;20
549;2745;Kőröstetétlen;47,1;20,0333
550;2746;Jászkarajenő;47,05;20,0667
551;2747;Törtel;47,1167;19,9333
552;2750;Nagykőrös;47,0333;19,7833
553;2751;Nagykőrös;47,0333;19,7833
554;2752;Nagykőrös;47,0333;19,7833
555;2755;Kocsér;47,0053;19,9114
556;2760;Nagykáta;47,4167;19,75
557;2761;Nagykáta;47,4167;19,75
558;2764;Tápióbicske;47,3667;19,6833
559;2765;Farmos;47,3667;19,85
560;2766;Tápiószele;47,3333;19,8833
561;2767;Tápiógyörgye;47,3333;19,95
562;2768;Újszilvás;47,2833;19,9333
563;2769;Tápiószőlős;47,3;19,85
564;2800;Tatabánya;47,5667;18,4167
565;2801;Tatabánya;47,5667;18,4167
566;2802;Tatabánya;47,5667;18,4167
567;2803;Tatabánya;47,5667;18,4167
568;2804;Tatabánya;47,5667;18,4167
569;2805;Tatabánya;47,5667;18,4167
570;2806;Tatabánya;47,5667;18,4167
571;2807;Tatabánya;47,5667;18,4167
572;2808;Tatabánya;47,5667;18,4167
573;2809;Tatabánya;47,5667;18,4167
574;2821;Gyermely;47,6;18,65
575;2822;Szomor;47,5833;18,6667
576;2823;Vértessomló;47,5167;18,3667
577;2824;Várgesztes;47,4667;18,4
578;2831;Tarján;47,6167;18,5167
579;2832;Héreg;47,65;18,5167
580;2833;Vértestolna;47,6333;18,45
581;2834;Tardos;47,6667;18,45
582;2835;Tardos;47,6667;18,45
583;2836;Baj;47,65;18,3667
584;2837;Vértesszőlős;47,6167;18,3833
585;2840;Oroszlány;47,4833;18,3167
586;2841;Oroszlány;47,4833;18,3167
587;2842;Oroszlány;47,4833;18,3167
588;2851;Környe;47,55;18,3333
589;2852;Kecskéd;47,5167;18,3167
590;2853;Kömlőd;47,55;18,2667
591;2854;Dad;47,5167;18,2333
592;2855;Bokod;47,5;18,25
593;2856;Szákszend;47,55;18,1667
594;2858;Császár;47,5;18,15
595;2859;Vérteskethely;47,4833;18,0833
596;2861;Bakonysárkány;47,45;18,1
597;2862;Aka;47,4;18,0667
598;2870;Kisbér;47,5;18,0333
599;2879;Kisbér;47,5;18,0333
600;2881;Ászár;47,5042;18
601;2882;Kerékteleki;47,5167;17,9333
602;2883;Bársonyos;47,5167;17,9167
603;2884;Bakonyszombathely;47,4667;17,9667
604;2885;Bakonybánk;47,4667;17,9
605;2886;Réde;47,4333;17,9167
606;2887;Ácsteszér;47,4;18,0167
607;2888;Csatka;47,3667;17,9833
608;2889;Súr;47,3667;18,0333
609;2890;Tata;47,65;18,3167
610;2891;Tata;47,65;18,3167
611;2892;Tata;47,65;18,3167
612;2893;Tata;47,65;18,3167
613;2894;Tata;47,65;18,3167
614;2896;Szomód;47,6833;18,35
615;2897;Dunaszentmiklós;47,7;18,3833
616;2898;Kocs;47,6;18,2167
617;2899;Naszály;47,7;18,2667
618;2900;Komárom;47,7333;18,1167
619;2901;Komárom;47,7333;18,1167
620;2902;Komárom;47,7333;18,1167
621;2903;Komárom;47,7333;18,1167
622;2904;Komárom;47,7333;18,1167
623;2911;Mocsa;47,6667;18,1833
624;2921;Mocsa;47,6667;18,1833
625;2922;Mocsa;47,6667;18,1833
626;2931;Almásfüzitő;47,7167;18,2667
627;2932;Almásfüzitő;47,7167;18,2667
628;2941;Ács;47,7;18,0167
629;2942;Nagyigmánd;47,6333;18,0833
630;2943;Bábolna;47,6333;17,9833
631;2944;Bana;47,65;17,9167
632;2945;Tárkány;47,5833;18
633;2946;Csép;47,5833;18,0667
634;2947;Ete;47,5;18,0333
635;2948;Kisigmánd;47,65;18,1
636;2949;Csém;47,6833;18,1
637;3000;Hatvan;47,6667;19,6833
638;3001;Hatvan;47,6667;19,6833
639;3002;Hatvan;47,6667;19,6833
640;3003;Hatvan;47,6667;19,6833
641;3009;Hatvan;47,6667;19,6833
642;3011;Heréd;47,7;19,6333
643;3012;Nagykökényes;47,7333;19,6
644;3013;Ecséd;47,7333;19,7833
645;3014;Hort;47,7;19,7833
646;3015;Csány;47,65;19,8333
647;3016;Boldog;47,6;19,7
648;3021;Lőrinci;47,7333;19,6833
649;3022;Lőrinci;47,7333;19,6833
650;3023;Petőfibánya;47,7667;19,7167
651;3024;Petőfibánya;47,7667;19,7167
652;3031;Zagyvaszántó;47,7833;19,6833
653;3032;Apc;47,8;19,7
654;3033;Rózsaszentmárton;47,7833;19,75
655;3034;Szűcsi;47,8;19,7667
656;3035;Gyöngyöspata;47,8167;19,8
657;3036;Gyöngyöstarján;47,8;19,8667
658;3041;Héhalom;47,8;19,6
659;3042;Palotás;47,8;19,6
660;3043;Egyházasdengeleg;47,8;19,5667
661;3044;Szirák;47,8333;19,5333
662;3045;Bér;47,8667;19,5
663;3046;Kisbágyon;47,8167;19,5833
664;3047;Buják;47,8833;19,55
665;3051;Szarvasgede;47,8167;19,65
666;3052;Csécse;47,8667;19,6333
667;3053;Kozárd;47,9167;19,6167
668;3053;Ecseg;47,9;19,6
669;3060;Pásztó;47,9167;19,7
670;3061;Pásztó;47,9167;19,7
671;3062;Pásztó;47,9167;19,7
672;3063;Jobbágyi;47,8333;19,6833
673;3064;Szurdokpüspöki;47,85;19,6833
674;3065;Szurdokpüspöki;47,85;19,6833
675;3066;Kutasó;47,95;19,55
676;3066;Bokor;47,9333;19,55
677;3066;Cserhátszentiván;47,9333;19,5833
678;3067;Felsőtold;47,9667;19,6167
679;3067;Garáb;47,9833;19,65
680;3068;Mátraszőlős;47,9667;19,6833
681;3069;Alsótold;47,95;19,6
682;3070;Bátonyterenye;47,9667;19,8333
683;3071;Bátonyterenye;47,9667;19,8333
684;3072;Bátonyterenye;47,9667;19,8333
685;3073;Tar;47,95;19,75
686;3074;Sámsonháza;47,9833;19,7333
687;3075;Márkháza;48,0167;19,7333
688;3075;Kisbárkány;48,0167;19,6833
689;3075;Nagybárkány;48;19,7
690;3077;Mátraverebély;47,9833;19,7833
691;3078;Mátraverebély;47,9833;19,7833
692;3082;Mátraverebély;47,9833;19,7833
693;3100;Salgótarján;48,1167;19,8167
694;3101;Salgótarján;48,1167;19,8167
695;3102;Salgótarján;48,1167;19,8167
696;3103;Salgótarján;48,1167;19,8167
697;3104;Salgótarján;48,1167;19,8167
698;3107;Salgótarján;48,1167;19,8167
699;3109;Salgótarján;48,1167;19,8167
700;3110;Salgótarján;48,1167;19,8167
701;3121;Salgótarján;48,1167;19,8167
702;3123;Cered;48,15;19,9667
703;3124;Zabar;48,1333;20,05
704;3125;Szilaspogony;48,1167;20,0333
705;3126;Bárna;48,1;19,9333
706;3127;Kazár;48,05;19,8667
707;3128;Vizslás;48,05;19,8167
708;3129;Lucfalva;48,0333;19,7
709;3131;Sóshartyán;48,0667;19,6833
710;3132;Nógrádmegyer;48,0667;19,6333
711;3133;Magyargéc;48,0833;19,6167
712;3134;Piliny;48,15;19,6
713;3135;Szécsényfelfalu;48,15;19,5667
714;3136;Etes;48,1167;19,7167
715;3137;Karancsberény;48,1833;19,75
716;3138;Ipolytarnóc;48,2333;19,6333
717;3141;Ipolytarnóc;48,2333;19,6333
718;3142;Mátraszele;48,05;19,9
719;3143;Mátranovák;48,0333;19,9833
720;3144;Mátranovák;48,0333;19,9833
721;3145;Mátraterenye;48,0333;19,95
722;3146;Mátraterenye;48,0333;19,95
723;3147;Mátraterenye;48,0333;19,95
724;3151;Rákóczibánya;47,9875;19,9125
725;3152;Nemti;48,0167;19,9
726;3153;Dorogháza;47,9833;19,9
727;3154;Szuha;47,9833;19,9167
728;3155;Mátramindszent;47,9667;19,9333
729;3161;Kishartyán;48,0833;19,7167
730;3162;Ságújfalu;48,1;19,6833
731;3163;Karancsság;48,1167;19,6667
732;3163;Szalmatercs;48,1167;19,6333
733;3165;Endrefalva;48,1333;19,5833
734;3170;Szécsény;48,0833;19,5167
735;3175;Nagylóc;48,0333;19,5833
736;3176;Hollókő;48;19,6
737;3177;Rimóc;48,0333;19,5333
738;3178;Varsány;48,0333;19,5
739;3179;Nógrádsipek;48,0167;19,5
740;3181;Karancsalja;48,1333;19,75
741;3182;Karancslapujtő;48,15;19,7333
742;3183;Karancskeszi;48,1667;19,7
743;3184;Mihálygerge;48,2;19,6333
744;3185;Egyházasgerge;48,1833;19,65
745;3186;Litke;48,2167;19,6
746;3187;Nógrádszakál;48,1833;19,5333
747;3188;Ludányhalászi;48,1333;19,5167
748;3200;Gyöngyös;47,7833;19,9333
749;3201;Gyöngyös;47,7833;19,9333
750;3202;Gyöngyös;47,7833;19,9333
751;3211;Gyöngyösoroszi;47,8333;19,9
752;3212;Gyöngyöshalász;47,7333;19,9333
753;3213;Atkár;47,7167;19,9
754;3214;Nagyréde;47,7667;19,85
755;3221;Nagyréde;47,7667;19,85
756;3231;Gyöngyössolymos;47,8167;19,9333
757;3232;Gyöngyössolymos;47,8167;19,9333
758;3233;Gyöngyössolymos;47,8167;19,9333
759;3234;Gyöngyössolymos;47,8167;19,9333
760;3235;Mátraszentimre;47,9167;19,8833
761;3240;Parád;47,9167;20,0333
762;3242;Parádsasvár;47,9167;19,9833
763;3243;Bodony;47,95;20,0333
764;3244;Bodony;47,95;20,0333
765;3245;Recsk;47,9333;20,1167
766;3246;Mátraderecske;47,95;20,0833
767;3247;Mátraballa;47,9833;20,0333
768;3248;Ivád;48,0167;20,0667
769;3250;Pétervására;48,0167;20,1
770;3252;Erdőkövesd;48,0333;20,1
771;3253;Istenmezeje;48,0833;20,05
772;3254;Váraszó;48,0333;20,1167
773;3255;Fedémes;48,0333;20,2
774;3256;Kisfüzes;47,9833;20,1333
775;3257;Bükkszenterzsébet;48,05;20,1667
776;3258;Tarnalelesz;48,05;20,1833
777;3259;Szentdomonkos;48,0667;20,2
778;3261;Abasár;47,8;20
779;3262;Markaz;47,8167;20,0667
780;3263;Domoszló;47,8333;20,1167
781;3264;Kisnána;47,85;20,15
782;3265;Vécs;47,8167;20,1667
783;3271;Visonta;47,7833;20,0333
784;3272;Visonta;47,7833;20,0333
785;3273;Halmajugra;47,7667;20,0667
786;3274;Ludas;47,7333;20,1
787;3275;Detk;47,75;20,1
788;3281;Karácsond;47,7333;20,0333
789;3282;Nagyfüged;47,6833;20,1167
790;3283;Tarnazsadány;47,6667;20,1667
791;3284;Tarnaméra;47,65;20,1667
792;3291;Vámosgyörk;47,6833;19,9333
793;3292;Adács;47,7;19,9833
794;3293;Visznek;47,65;20,0333
795;3294;Tarnaörs;47,66;20,03
796;3295;Erk;47,6167;20,0833
797;3296;Zaránk;47,65;20,1167
798;3300;Eger;47,9058;20,3709
799;3301;Eger;47,9;20,3833
800;3302;Eger;47,9;20,3833
801;3303;Eger;47,9;20,3833
802;3304;Eger;47,9;20,3833
803;3305;Eger;47,9;20,3833
804;3321;Egerbakta;47,9333;20,3
805;3322;Hevesaranyos;48,0167;20,2333
806;3323;Szarvaskő;47,9;20,3833
807;3324;Felsőtárkány;47,9667;20,4167
808;3325;Noszvaj;47,9333;20,4833
809;3326;Ostoros;47,8667;20,4333
810;3327;Novaj;47,85;20,4833
811;3328;Egerszólát;47,8833;20,2667
812;3331;Tarnaszentmária;47,8833;20,2
813;3332;Sirok;47,9333;20,2
814;3333;Terpes;47,9667;20,15
815;3334;Szajla;47,9667;20,15
816;3335;Bükkszék;47,9833;20,1833
817;3336;Bátor;47,9833;20,2667
818;3337;Egerbocs;48,0333;20,2667
819;3341;Szúcs;48,05;20,25
820;3341;Egercsehi;48,05;20,2833
821;3343;Bekölce;48,0833;20,2833
822;3344;Mikófalva;48,05;20,3167
823;3345;Mónosbél;48,0333;20,35
824;3346;Bélapátfalva;48,05;20,3667
825;3346;Bükkszentmárton;48,0667;20,35
826;3347;Balaton;48,1;20,3167
827;3348;Szilvásvárad;48,1;20,4
828;3349;Nagyvisnyó;48,1333;20,4333
829;3350;Kál;47,7333;20,2667
830;3351;Verpelét;47,85;20,2333
831;3352;Feldebrő;47,8167;20,25
832;3353;Aldebrő;47,8;20,2333
833;3354;Tófalu;47,7833;20,25
834;3355;Kápolna;47,7667;20,25
835;3356;Kompolt;47,7333;20,25
836;3357;Nagyút;47,7167;20,1667
837;3358;Erdőtelek;47,6833;20,3167
838;3359;Tenk;47,65;20,35
839;3360;Heves;47,6;20,2833
840;3368;Boconád;47,6333;20,2
841;3369;Tarnabod;47,6833;20,2333
842;3371;Átány;47,6167;20,3667
843;3372;Kömlő;47,6;20,45
844;3373;Besenyőtelek;47,7;20,4333
845;3374;Dormánd;47,7167;20,4167
846;3375;Mezőtárkány;47,7167;20,4833
847;3377;Szihalom;47,7667;20,4833
848;3378;Mezőszemere;47,75;20,5333
849;3379;Egerfarmos;47,7167;20,55
850;3381;Pély;47,4833;20,35
851;3382;Tarnaszentmiklós;47,5333;20,3833
852;3383;Hevesvezekény;47,55;20,3667
853;3384;Kisköre;47,5;20,5
854;3385;Tiszanána;47,5667;20,5333
855;3386;Sarud;47,5833;20,6
856;3387;Újlőrincfalva;47,6333;20,6
857;3388;Poroszló;47,65;20,6667
858;3390;Füzesabony;47,75;20,4167
859;3392;Füzesabony;47,75;20,4167
860;3393;Füzesabony;47,75;20,4167
861;3394;Egerszalók;47,8667;20,3333
862;3395;Demjén;47,8333;20,3333
863;3396;Kerecsend;47,8;20,35
864;3397;Maklár;47,8;20,4167
865;3398;Nagytálya;47,8167;20,4167
866;3399;Andornaktálya;47,85;20,4167
867;3400;Mezőkövesd;47,8167;20,5833
868;3401;Mezőkövesd;47,8167;20,5833
869;3402;Mezőkövesd;47,8167;20,5833
870;3411;Szomolya;47,9;20,5
871;3412;Bogács;47,9;20,5333
872;3413;Cserépfalu;47,9333;20,5333
873;3414;Bükkzsérc;47,9667;20,5
874;3416;Tard;47,8833;20,6167
875;3417;Cserépváralja;47,9333;20,5667
876;3418;Szentistván;47,7667;20,6667
877;3421;Mezőnyárád;47,8667;20,6833
878;3422;Bükkábrány;47,8833;20,6833
879;3423;Tibolddaróc;47,9167;20,6333
880;3424;Kács;47,95;20,6167
881;3425;Sály;47,95;20,6667
882;3426;Borsodgeszt;47,95;20,7
883;3431;Vatta;47,9167;20,75
884;3432;Emőd;47,9333;20,8167
885;3433;Nyékládháza;47,9833;20,8333
886;3434;Mályi;48,0167;20,8333
887;3435;Mályi;48,0167;20,8333
888;3441;Mezőkeresztes;47,8333;20,7
889;3442;Csincse;47,8833;20,7667
890;3443;Mezőnagymihály;47,8167;20,7333
891;3444;Gelej;47,8333;20,7833
892;3450;Mezőcsát;47,8167;20,9167
893;3458;Tiszakeszi;47,7833;21
894;3459;Igrici;47,8667;20,8833
895;3461;Egerlövő;47,7167;20,6333
896;3462;Borsodivánka;47,7;20,6667
897;3463;Négyes;47,7;20,7167
898;3464;Tiszavalk;47,6833;20,75
899;3465;Tiszabábolna;47,6833;20,8167
900;3466;Tiszadorogma;47,6833;20,8667
901;3467;Ároktő;47,7333;20,95
902;3500;Miskolc;47,9804;20,9354
903;3501;Miskolc;47,9804;20,9354
904;3502;Miskolc;47,9804;20,9354
905;3503;Miskolc;47,9804;20,9354
906;3504;Miskolc;47,9804;20,9354
907;3505;Miskolc;47,9804;20,9354
908;3506;Miskolc;47,9804;20,9354
909;3507;Miskolc;47,9804;20,9354
910;3508;Miskolc;47,9804;20,9354
911;3509;Miskolc;47,9804;20,9354
912;3510;Miskolc;47,9804;20,9354
913;3511;Miskolc;47,9804;20,9354
914;3513;Miskolc;47,9804;20,9354
915;3514;Miskolc;47,9804;20,9354
916;3515;Miskolc;47,9804;20,9354
917;3516;Miskolc;47,9804;20,9354
918;3517;Miskolc;47,9804;20,9354
919;3518;Miskolc;47,9804;20,9354
920;3519;Miskolc;47,9804;20,9354
921;3521;Miskolc;47,9804;20,9354
922;3523;Miskolc;47,9804;20,9354
923;3524;Miskolc;47,9804;20,9354
924;3525;Miskolc;47,9804;20,9354
925;3526;Miskolc;47,9804;20,9354
926;3527;Miskolc;47,9804;20,9354
927;3528;Miskolc;47,9804;20,9354
928;3529;Miskolc;47,9804;20,9354
929;3530;Miskolc;47,9804;20,9354
930;3531;Miskolc;47,9804;20,9354
931;3532;Miskolc;47,9804;20,9354
932;3533;Miskolc;47,9804;20,9354
933;3534;Miskolc;47,9804;20,9354
934;3535;Miskolc;47,9804;20,9354
935;3542;Miskolc;47,9804;20,9354
936;3543;Miskolc;47,9804;20,9354
937;3544;Miskolc;47,9804;20,9354
938;3545;Miskolc;47,9804;20,9354
939;3546;Miskolc;47,9804;20,9354
940;3547;Miskolc;47,9804;20,9354
941;3548;Miskolc;47,9804;20,9354
942;3549;Miskolc;47,9804;20,9354
943;3551;Ónod;48;20,9167
944;3552;Muhi;47,9833;20,9333
945;3553;Kistokaj;48,05;20,85
946;3554;Bükkaranyos;47,9833;20,7833
947;3555;Harsány;47,9667;20,75
948;3556;Kisgyőr;48,0167;20,7
949;3557;Bükkszentkereszt;48,0667;20,6333
950;3559;Répáshuta;48,05;20,5333
951;3561;Felsőzsolca;48,1;20,8667
952;3562;Onga;48,1167;20,9167
953;3563;Hernádkak;48,0833;20,9667
954;3564;Hernádnémeti;48,0667;20,9833
955;3565;Tiszalúc;48,0333;21,0833
956;3571;Alsózsolca;48,0667;20,8833
957;3572;Sajólád;48,05;20,9
958;3573;Sajópetri;48,0333;20,9
959;3574;Bőcs;48,05;20,9667
960;3575;Berzék;48,0167;20,95
961;3576;Sajóhídvég;48;20,95
962;3577;Köröm;47,9833;20,95
963;3578;Girincs;47,9667;20,9833
964;3578;Kiscsécs;47,9667;21,0167
965;3579;Kesznyéten;47,9667;21,05
966;3580;Tiszaújváros;47,9333;21,0833
967;3581;Tiszaújváros;47,9333;21,0833
968;3582;Tiszaújváros;47,9333;21,0833
969;3585;Tiszaújváros;47,9333;21,0833
970;3586;Sajóörös;47,95;21,0333
971;3587;Tiszapalkonya;47,8833;21,0667
972;3588;Hejőkürt;47,8667;21
973;3589;Tiszatarján;47,8333;21,0167
974;3591;Oszlár;47,8833;21,0333
975;3592;Nemesbikk;47,8833;20,9667
976;3593;Hejőbába;47,9;20,95
977;3594;Hejőpapi;47,9;20,9167
978;3595;Hejőszalonta;47,9333;20,8833
979;3596;Szakáld;47,95;20,9167
980;3597;Hejőkeresztúr;47,9667;20,8833
981;3598;Nagycsécs;47,9667;20,95
982;3599;Sajószöged;47,95;21
983;3600;Ózd;48,2167;20,3
984;3601;Ózd;48,2167;20,3
985;3603;Ózd;48,2167;20,3
986;3604;Ózd;48,2167;20,3
987;3607;Ózd;48,2167;20,3
988;3608;Ózd;48,2167;20,3
989;3621;Ózd;48,2167;20,3
990;3622;Uppony;48,2167;20,4333
991;3623;Borsodszentgyörgy;48,1833;20,2
992;3625;Borsodszentgyörgy;48,1833;20,2
993;3626;Hangony;48,2333;20,2
994;3627;Kissikátor;48,2;20,1333
995;3627;Domaháza;48,1833;20,1167
996;3630;Putnok;48,3;20,4333
997;3635;Dubicsány;48,2833;20,5
998;3636;Sajógalgóc;48,3;20,5333
999;3636;Vadna;48,2667;20,5667
1000;3641;Nagybarca;48,25;20,5333
1001;3642;Bánhorváti;48,2333;20,5167
1002;3643;Dédestapolcsány;48,1833;20,4833
1003;3644;Tardona;48,1667;20,5333
1004;3645;Mályinka;48,15;20,5
1005;3646;Nekézseny;48,1667;20,4333
1006;3647;Csokvaomány;48,1667;20,3833
1007;3648;Lénárddaróc;48,15;20,3833
1008;3648;Bükkmogyorósd;48,1333;20,3667
1009;3648;Csernely;48,15;20,35
1010;3651;Lénárddaróc;48,15;20,3833
1011;3652;Sajónémeti;48,2667;20,3833
1012;3653;Sajópüspöki;48,2833;20,35
1013;3654;Bánréve;48,3;20,3667
1014;3655;Hét;48,2833;20,3833
1015;3656;Sajómercse;48,25;20,4167
1016;3656;Sajóvelezd;48,2667;20,4667
1017;3657;Királd;48,25;20,4
1018;3658;Borsodbóta;48,2167;20,4
1019;3659;Sáta;48,1833;20,4
1020;3661;Sáta;48,1833;20,4
1021;3662;Sáta;48,1833;20,4
1022;3663;Arló;48,1833;20,2667
1023;3664;Járdánháza;48,15;20,25
1024;3671;Borsodnádasd;48,1167;20,25
1025;3672;Borsodnádasd;48,1167;20,25
1026;3700;Kazincbarcika;48,25;20,6333
1027;3701;Kazincbarcika;48,25;20,6333
1028;3702;Kazincbarcika;48,25;20,6333
1029;3703;Kazincbarcika;48,25;20,6333
1030;3704;Kazincbarcika;48,25;20,6333
1031;3705;Kazincbarcika;48,25;20,6333
1032;3711;Szirmabesenyő;48,15;20,8
1033;3712;Sajósenye;48,2;20,8333
1034;3712;Sajóvámos;48,1833;20,85
1035;3713;Arnót;48,1333;20,8667
1036;3714;Sajópálfala;48,1667;20,85
1037;3715;Gesztely;48,1;20,9667
1038;3716;Újcsanálos;48,1333;21,0167
1039;3716;Sóstófalva;48,15;21
1040;3717;Alsódobsza;48,1833;21
1041;3718;Megyaszó;48,1833;21,05
1042;3720;Sajókaza;48,2833;20,5833
1043;3720;Sajóivánka;48,2667;20,5833
1044;3721;Felsőnyárád;48,3333;20,6
1045;3721;Jákfalva;48,3333;20,5833
1046;3721;Dövény;48,35;20,55
1047;3722;Felsőkelecsény;48,3667;20,6
1048;3723;Zubogy;48,3833;20,5833
1049;3724;Imola;48,4167;20,55
1050;3724;Ragály;48,4;20,5167
1051;3724;Trizs;48,4333;20,5
1052;3726;Alsószuha;48,3667;20,5167
1053;3726;Szuhafő;48,4167;20,45
1054;3726;Zádorfalva;48,3833;20,4833
1055;3728;Gömörszőlős;48,3833;20,4333
1056;3728;Kelemér;48,35;20,4333
1057;3729;Serényfalva;48,3167;20,4
1058;3731;Szuhakálló;48,2833;20,6667
1059;3732;Kurityán;48,3167;20,6333
1060;3733;Rudabánya;48,3833;20,6333
1061;3734;Szuhogy;48,3833;20,6833
1062;3735;Kánó;48,4333;20,6
1063;3735;Felsőtelekes;48,4;20,6333
1064;3735;Alsótelekes;48,4167;20,6667
1065;3741;Izsófalva;48,3;20,6667
1066;3742;Rudolftelep;48,3167;20,6833
1067;3743;Ormosbánya;48,35;20,65
1068;3744;Múcsony;48,2667;20,6833
1069;3751;Szendrőlád;48,35;20,75
1070;3752;Galvács;48,4167;20,7833
1071;3752;Szendrő;48,4;20,7333
1072;3753;Abod;48,4;20,8
1073;3754;Szalonna;48,45;20,75
1074;3754;Meszes;48,4333;20,8
1075;3755;Martonyi;48,4667;20,7667
1076;3756;Varbóc;48,4667;20,65
1077;3756;Perkupa;48,4667;20,7
1078;3757;Égerszög;48,45;20,5833
1079;3757;Teresztenye;48,45;20,6167
1080;3757;Szőlősardó;48,45;20,6333
1081;3758;Jósvafő;48,4833;20,5667
1082;3759;Aggtelek;48,4667;20,5167
1083;3761;Szin;48,5;20,6667
1084;3761;Tornakápolna;48,4667;20,6167
1085;3761;Szinpetri;48,4833;20,6333
1086;3762;Szögliget;48,5167;20,6833
1087;3763;Bódvaszilas;48,5333;20,7333
1088;3764;Bódvarákó;48,5167;20,75
1089;3765;Tornaszentandrás;48,5167;20,7833
1090;3765;Komjáti;48,55;20,7667
1091;3765;Tornabarakony;48,5;20,8167
1092;3767;Tornanádaska;48,5667;20,7833
1093;3768;Hidvégardó;48,5667;20,85
1094;3768;Bódvalenke;48,55;20,8167
1095;3768;Becskeháza;48,5333;20,85
1096;3769;Tornaszentjakab;48,5167;20,8833
1097;3770;Sajószentpéter;48,2167;20,7167
1098;3773;Sajókápolna;48,2;20,7
1099;3773;Sajólászlófalva;48,1833;20,6833
1100;3775;Kondó;48,2;20,65
1101;3776;Radostyán;48,1833;20,6667
1102;3777;Parasznya;48,1667;20,65
1103;3778;Varbó;48,1667;20,6333
1104;3779;Alacska;48,2167;20,65
1105;3780;Ládbesenyő;48,3;20,7333
1106;3780;Damak;48,3167;20,8333
1107;3780;Balajt;48,3;20,7333
1108;3780;Edelény;48,3;20,7333
1109;3783;Ládbesenyő;48,3;20,7333
1110;3786;Irota;48,4;20,8833
1111;3786;Szakácsi;48,3833;20,8667
1112;3786;Hegymeg;48,3333;20,8667
1113;3786;Lak;48,35;20,8667
